dataset	package	graph_path	method	method_label	rank	score	etype	src	dst	suggested_level	suggested_rationale	evidence_level	annotator_note
qut	django-metamaks-auth-4.5.2.tar.gz	artifacts/qut_all/django-metamaks-auth-4.5.2.tar.gz.graph.pt	filtering_rarity	Filtering + rarity	4	4.3900863	PROC|WRITE|FILE	PROC:qut::django-metamaks-auth-4.5.2.tar.gz::proc::install	FILE:qut::django-metamaks-auth-4.5.2.tar.gz::bucket::HOME_DIR	contextual	File artifact is supporting context.	contextual	Coarse file bucket provides behavior context only.
qut	django-metamaks-auth-4.5.2.tar.gz	artifacts/qut_all/django-metamaks-auth-4.5.2.tar.gz.graph.pt	filtering_rarity	Filtering + rarity	5	4.3900863	PROC|WRITE|FILE	PROC:qut::django-metamaks-auth-4.5.2.tar.gz::proc::install	FILE:qut::django-metamaks-auth-4.5.2.tar.gz::bucket::OTHER_DIR	contextual	File artifact is supporting context.	contextual	Coarse file bucket provides behavior context only.
qut	downrun-1.1.tar.gz	artifacts/qut_all/downrun-1.1.tar.gz.graph.pt	raw_explainer	Raw explainer	1	-5.7965674e-17	PROC|CONNECT|NET	PROC:qut::downrun-1.1.tar.gz::proc::install	NET:port::443	IOC	Network destination can be pivoted as an indicator.	contextual	Port-only network pivot lacks destination identity.
qut	downrun-1.1.tar.gz	artifacts/qut_all/downrun-1.1.tar.gz.graph.pt	raw_explainer	Raw explainer	2	-5.7965674e-17	PROC|CONNECT|NET	PROC:qut::downrun-1.1.tar.gz::proc::install	NET:port::443	IOC	Network destination can be pivoted as an indicator.	contextual	Port-only network pivot lacks destination identity.
qut	downrun-1.1.tar.gz	artifacts/qut_all/downrun-1.1.tar.gz.graph.pt	raw_explainer	Raw explainer	3	-3.344523e-13	PROC|WRITE|FILE	PROC:qut::downrun-1.1.tar.gz::proc::install	FILE:qut::downrun-1.1.tar.gz::bucket::ALL_FILES	contextual	File artifact is supporting context.	contextual	Coarse file bucket provides behavior context only.
qut	downrun-1.1.tar.gz	artifacts/qut_all/downrun-1.1.tar.gz.graph.pt	raw_explainer	Raw explainer	4	-7.3135443e-13	PROC|READ|FILE	PROC:qut::downrun-1.1.tar.gz::proc::install	FILE:qut::downrun-1.1.tar.gz::bucket::ALL_FILES	contextual	File artifact is supporting context.	contextual	Coarse file bucket provides behavior context only.
qut	downrun-1.1.tar.gz	artifacts/qut_all/downrun-1.1.tar.gz.graph.pt	raw_explainer	Raw explainer	5	-1.8000183e-12	PROC|WRITE|FILE	PROC:qut::downrun-1.1.tar.gz::proc::install	FILE:qut::downrun-1.1.tar.gz::bucket::ETC_DIR	contextual	File artifact is supporting context.	contextual	Coarse file bucket provides behavior context only.
qut	downrun-1.1.tar.gz	artifacts/qut_all/downrun-1.1.tar.gz.graph.pt	filtering	Filtering	1	-5.7965674e-17	PROC|CONNECT|NET	PROC:qut::downrun-1.1.tar.gz::proc::install	NET:port::443	IOC	Network destination can be pivoted as an indicator.	contextual	Port-only network pivot lacks destination identity.
qut	downrun-1.1.tar.gz	artifacts/qut_all/downrun-1.1.tar.gz.graph.pt	filtering	Filtering	2	-3.344523e-13	PROC|WRITE|FILE	PROC:qut::downrun-1.1.tar.gz::proc::install	FILE:qut::downrun-1.1.tar.gz::bucket::ALL_FILES	contextual	File artifact is supporting context.	contextual	Coarse file bucket provides behavior context only.
qut	downrun-1.1.tar.gz	artifacts/qut_all/downrun-1.1.tar.gz.graph.pt	filtering	Filtering	3	-7.3135443e-13	PROC|READ|FILE	PROC:qut::downrun-1.1.tar.gz::proc::install	FILE:qut::downrun-1.1.tar.gz::bucket::ALL_FILES	contextual	File artifact is supporting context.	contextual	Coarse file bucket provides behavior context only.
qut	downrun-1.1.tar.gz	artifacts/qut_all/downrun-1.1.tar.gz.graph.pt	filtering	Filtering	4	-1.8000183e-12	PROC|WRITE|FILE	PROC:qut::downrun-1.1.tar.gz::proc::install	FILE:qut::downrun-1.1.tar.gz::bucket::ETC_DIR	contextual	File artifact is supporting context.	contextual	Coarse file bucket provides behavior context only.
qut	downrun-1.1.tar.gz	artifacts/qut_all/downrun-1.1.tar.gz.graph.pt	filtering	Filtering	5	-1.8000183e-12	PROC|WRITE|FILE	PROC:qut::downrun-1.1.tar.gz::proc::install	FILE:qut::downrun-1.1.tar.gz::bucket::OTHER_DIR	contextual	File artifact is supporting context.	contextual	Coarse file bucket provides behavior context only.
qut	downrun-1.1.tar.gz	artifacts/qut_all/downrun-1.1.tar.gz.graph.pt	filtering_rarity	Filtering + rarity	1	4.3900863	PROC|WRITE|FILE	PROC:qut::downrun-1.1.tar.gz::proc::install	FILE:qut::downrun-1.1.tar.gz::bucket::ALL_FILES	contextual	File artifact is supporting context.	contextual	Coarse file bucket provides behavior context only.
qut	downrun-1.1.tar.gz	artifacts/qut_all/downrun-1.1.tar.gz.graph.pt	filtering_rarity	Filtering + rarity	2	4.3900863	PROC|READ|FILE	PROC:qut::downrun-1.1.tar.gz::proc::install	FILE:qut::downrun-1.1.tar.gz::bucket::ALL_FILES	contextual	File artifact is supporting context.	contextual	Coarse file bucket provides behavior context only.
qut	downrun-1.1.tar.gz	artifacts/qut_all/downrun-1.1.tar.gz.graph.pt	filtering_rarity	Filtering + rarity	3	4.3900863	PROC|WRITE|FILE	PROC:qut::downrun-1.1.tar.gz::proc::install	FILE:qut::downrun-1.1.tar.gz::bucket::ETC_DIR	contextual	File artifact is supporting context.	contextual	Coarse file bucket provides behavior context only.
qut	downrun-1.1.tar.gz	artifacts/qut_all/downrun-1.1.tar.gz.graph.pt	filtering_rarity	Filtering + rarity	4	4.3900863	PROC|WRITE|FILE	PROC:qut::downrun-1.1.tar.gz::proc::install	FILE:qut::downrun-1.1.tar.gz::bucket::OTHER_DIR	contextual	File artifact is supporting context.	contextual	Coarse file bucket provides behavior context only.
qut	downrun-1.1.tar.gz	artifacts/qut_all/downrun-1.1.tar.gz.graph.pt	filtering_rarity	Filtering + rarity	5	4.3900863	PROC|WRITE|FILE	PROC:qut::downrun-1.1.tar.gz::proc::install	FILE:qut::downrun-1.1.tar.gz::bucket::HOME_DIR	contextual	File artifact is supporting context.	contextual	Coarse file bucket provides behavior context only.
qut	easytimestamp-2.8.tar.gz	artifacts/qut_all/easytimestamp-2.8.tar.gz.graph.pt	raw_explainer	Raw explainer	1	-5.7965674e-17	PROC|CONNECT|NET	PROC:qut::easytimestamp-2.8.tar.gz::proc::install	NET:port::443	IOC	Network destination can be pivoted as an indicator.	contextual	Port-only network pivot lacks destination identity.
qut	easytimestamp-2.8.tar.gz	artifacts/qut_all/easytimestamp-2.8.tar.gz.graph.pt	raw_explainer	Raw explainer	2	-5.7965674e-17	PROC|CONNECT|NET	PROC:qut::easytimestamp-2.8.tar.gz::proc::install	NET:port::443	IOC	Network destination can be pivoted as an indicator.	contextual	Port-only network pivot lacks destination identity.
qut	easytimestamp-2.8.tar.gz	artifacts/qut_all/easytimestamp-2.8.tar.gz.graph.pt	raw_explainer	Raw explainer	3	-5.7965674e-17	PROC|CONNECT|NET	PROC:qut::easytimestamp-2.8.tar.gz::proc::install	NET:port::443	IOC	Network destination can be pivoted as an indicator.	contextual	Port-only network pivot lacks destination identity.
qut	easytimestamp-2.8.tar.gz	artifacts/qut_all/easytimestamp-2.8.tar.gz.graph.pt	raw_explainer	Raw explainer	4	-3.344523e-13	PROC|WRITE|FILE	PROC:qut::easytimestamp-2.8.tar.gz::proc::install	FILE:qut::easytimestamp-2.8.tar.gz::bucket::ALL_FILES	contextual	File artifact is supporting context.	contextual	Coarse file bucket provides behavior context only.
qut	easytimestamp-2.8.tar.gz	artifacts/qut_all/easytimestamp-2.8.tar.gz.graph.pt	raw_explainer	Raw explainer	5	-7.3135443e-13	PROC|READ|FILE	PROC:qut::easytimestamp-2.8.tar.gz::proc::install	FILE:qut::easytimestamp-2.8.tar.gz::bucket::ALL_FILES	contextual	File artifact is supporting context.	contextual	Coarse file bucket provides behavior context only.
qut	easytimestamp-2.8.tar.gz	artifacts/qut_all/easytimestamp-2.8.tar.gz.graph.pt	filtering	Filtering	1	-5.7965674e-17	PROC|CONNECT|NET	PROC:qut::easytimestamp-2.8.tar.gz::proc::install	NET:port::443	IOC	Network destination can be pivoted as an indicator.	contextual	Port-only network pivot lacks destination identity.
qut	easytimestamp-2.8.tar.gz	artifacts/qut_all/easytimestamp-2.8.tar.gz.graph.pt	filtering	Filtering	2	-3.344523e-13	PROC|WRITE|FILE	PROC:qut::easytimestamp-2.8.tar.gz::proc::install	FILE:qut::easytimestamp-2.8.tar.gz::bucket::ALL_FILES	contextual	File artifact is supporting context.	contextual	Coarse file bucket provides behavior context only.
qut	easytimestamp-2.8.tar.gz	artifacts/qut_all/easytimestamp-2.8.tar.gz.graph.pt	filtering	Filtering	3	-7.3135443e-13	PROC|READ|FILE	PROC:qut::easytimestamp-2.8.tar.gz::proc::install	FILE:qut::easytimestamp-2.8.tar.gz::bucket::ALL_FILES	contextual	File artifact is supporting context.	contextual	Coarse file bucket provides behavior context only.
qut	easytimestamp-2.8.tar.gz	artifacts/qut_all/easytimestamp-2.8.tar.gz.graph.pt	filtering	Filtering	4	-1.8000183e-12	PROC|WRITE|FILE	PROC:qut::easytimestamp-2.8.tar.gz::proc::install	FILE:qut::easytimestamp-2.8.tar.gz::bucket::ROOT_DIR	contextual	File artifact is supporting context.	contextual	Coarse file bucket provides behavior context only.
qut	easytimestamp-2.8.tar.gz	artifacts/qut_all/easytimestamp-2.8.tar.gz.graph.pt	filtering	Filtering	5	-1.8000183e-12	PROC|WRITE|FILE	PROC:qut::easytimestamp-2.8.tar.gz::proc::install	FILE:qut::easytimestamp-2.8.tar.gz::bucket::TMP_DIR	contextual	File artifact is supporting context.	contextual	Coarse temp-directory bucket indicates file activity but lacks path detail.
qut	easytimestamp-2.8.tar.gz	artifacts/qut_all/easytimestamp-2.8.tar.gz.graph.pt	filtering_rarity	Filtering + rarity	1	4.3900863	PROC|WRITE|FILE	PROC:qut::easytimestamp-2.8.tar.gz::proc::install	FILE:qut::easytimestamp-2.8.tar.gz::bucket::ALL_FILES	contextual	File artifact is supporting context.	contextual	Coarse file bucket provides behavior context only.
qut	easytimestamp-2.8.tar.gz	artifacts/qut_all/easytimestamp-2.8.tar.gz.graph.pt	filtering_rarity	Filtering + rarity	2	4.3900863	PROC|READ|FILE	PROC:qut::easytimestamp-2.8.tar.gz::proc::install	FILE:qut::easytimestamp-2.8.tar.gz::bucket::ALL_FILES	contextual	File artifact is supporting context.	contextual	Coarse file bucket provides behavior context only.
qut	easytimestamp-2.8.tar.gz	artifacts/qut_all/easytimestamp-2.8.tar.gz.graph.pt	filtering_rarity	Filtering + rarity	3	4.3900863	PROC|WRITE|FILE	PROC:qut::easytimestamp-2.8.tar.gz::proc::install	FILE:qut::easytimestamp-2.8.tar.gz::bucket::ROOT_DIR	contextual	File artifact is supporting context.	contextual	Coarse file bucket provides behavior context only.
qut	easytimestamp-2.8.tar.gz	artifacts/qut_all/easytimestamp-2.8.tar.gz.graph.pt	filtering_rarity	Filtering + rarity	4	4.3900863	PROC|WRITE|FILE	PROC:qut::easytimestamp-2.8.tar.gz::proc::install	FILE:qut::easytimestamp-2.8.tar.gz::bucket::TMP_DIR	contextual	File artifact is supporting context.	contextual	Coarse temp-directory bucket indicates file activity but lacks path detail.
qut	easytimestamp-2.8.tar.gz	artifacts/qut_all/easytimestamp-2.8.tar.gz.graph.pt	filtering_rarity	Filtering + rarity	5	4.3900863	PROC|WRITE|FILE	PROC:qut::easytimestamp-2.8.tar.gz::proc::install	FILE:qut::easytimestamp-2.8.tar.gz::bucket::OTHER_DIR	contextual	File artifact is supporting context.	contextual	Coarse file bucket provides behavior context only.
qut	esqccreplaceintel-10.73.tar.gz	artifacts/qut_all/esqccreplaceintel-10.73.tar.gz.graph.pt	raw_explainer	Raw explainer	1	-3.9443491e-15	PROC|EXEC|CMD	PROC:qut::esqccreplaceintel-10.73.tar.gz::proc::install	CMD:pattern::10::ioctl -> lseek -> lseek -> error=ENOTTY -> no-fd	TTP	Command execution reflects attacker behavior.	TTP	Command execution is behaviorally actionable.
qut	esqccreplaceintel-10.73.tar.gz	artifacts/qut_all/esqccreplaceintel-10.73.tar.gz.graph.pt	raw_explainer	Raw explainer	2	-3.9443491e-15	PROC|EXEC|CMD	PROC:qut::esqccreplaceintel-10.73.tar.gz::proc::install	CMD:pattern::9::newfstatat -> openat -> fstat -> error=ENOENT -> no-fd	TTP	Command execution reflects attacker behavior.	TTP	Command execution is behaviorally actionable.
qut	esqccreplaceintel-10.73.tar.gz	artifacts/qut_all/esqccreplaceintel-10.73.tar.gz.graph.pt	raw_explainer	Raw explainer	3	-3.9443639e-15	PROC|EXEC|CMD	PROC:qut::esqccreplaceintel-10.73.tar.gz::proc::install	CMD:pattern::3::fstat -> ioctl -> lseek	TTP	Command execution reflects attacker behavior.	TTP	Command execution is behaviorally actionable.
qut	esqccreplaceintel-10.73.tar.gz	artifacts/qut_all/esqccreplaceintel-10.73.tar.gz.graph.pt	raw_explainer	Raw explainer	4	-3.9443639e-15	PROC|EXEC|CMD	PROC:qut::esqccreplaceintel-10.73.tar.gz::proc::install	CMD:pattern::5::ioctl -> lseek -> lseek	TTP	Command execution reflects attacker behavior.	TTP	Command execution is behaviorally actionable.
qut	esqccreplaceintel-10.73.tar.gz	artifacts/qut_all/esqccreplaceintel-10.73.tar.gz.graph.pt	raw_explainer	Raw explainer	5	-3.9443639e-15	PROC|EXEC|CMD	PROC:qut::esqccreplaceintel-10.73.tar.gz::proc::install	CMD:pattern::1::newfstatat -> newfstatat -> newfstatat	TTP	Command execution reflects attacker behavior.	TTP	Command execution is behaviorally actionable.
qut	esqccreplaceintel-10.73.tar.gz	artifacts/qut_all/esqccreplaceintel-10.73.tar.gz.graph.pt	filtering	Filtering	1	-3.9443491e-15	PROC|EXEC|CMD	PROC:qut::esqccreplaceintel-10.73.tar.gz::proc::install	CMD:pattern::10::ioctl -> lseek -> lseek -> error=ENOTTY -> no-fd	TTP	Command execution reflects attacker behavior.	TTP	Command execution is behaviorally actionable.
qut	esqccreplaceintel-10.73.tar.gz	artifacts/qut_all/esqccreplaceintel-10.73.tar.gz.graph.pt	filtering	Filtering	2	-3.9443491e-15	PROC|EXEC|CMD	PROC:qut::esqccreplaceintel-10.73.tar.gz::proc::install	CMD:pattern::9::newfstatat -> openat -> fstat -> error=ENOENT -> no-fd	TTP	Command execution reflects attacker behavior.	TTP	Command execution is behaviorally actionable.
qut	esqccreplaceintel-10.73.tar.gz	artifacts/qut_all/esqccreplaceintel-10.73.tar.gz.graph.pt	filtering	Filtering	3	-3.9443639e-15	PROC|EXEC|CMD	PROC:qut::esqccreplaceintel-10.73.tar.gz::proc::install	CMD:pattern::3::fstat -> ioctl -> lseek	TTP	Command execution reflects attacker behavior.	TTP	Command execution is behaviorally actionable.
qut	esqccreplaceintel-10.73.tar.gz	artifacts/qut_all/esqccreplaceintel-10.73.tar.gz.graph.pt	filtering	Filtering	4	-3.9443639e-15	PROC|EXEC|CMD	PROC:qut::esqccreplaceintel-10.73.tar.gz::proc::install	CMD:pattern::5::ioctl -> lseek -> lseek	TTP	Command execution reflects attacker behavior.	TTP	Command execution is behaviorally actionable.
qut	esqccreplaceintel-10.73.tar.gz	artifacts/qut_all/esqccreplaceintel-10.73.tar.gz.graph.pt	filtering	Filtering	5	-3.9443639e-15	PROC|EXEC|CMD	PROC:qut::esqccreplaceintel-10.73.tar.gz::proc::install	CMD:pattern::1::newfstatat -> newfstatat -> newfstatat	TTP	Command execution reflects attacker behavior.	TTP	Command execution is behaviorally actionable.
qut	esqccreplaceintel-10.73.tar.gz	artifacts/qut_all/esqccreplaceintel-10.73.tar.gz.graph.pt	filtering_rarity	Filtering + rarity	1	4.3900863	PROC|WRITE|FILE	PROC:qut::esqccreplaceintel-10.73.tar.gz::proc::install	FILE:qut::esqccreplaceintel-10.73.tar.gz::bucket::ALL_FILES	contextual	File artifact is supporting context.	contextual	Coarse file bucket provides behavior context only.
qut	esqccreplaceintel-10.73.tar.gz	artifacts/qut_all/esqccreplaceintel-10.73.tar.gz.graph.pt	filtering_rarity	Filtering + rarity	2	4.3900863	PROC|READ|FILE	PROC:qut::esqccreplaceintel-10.73.tar.gz::proc::install	FILE:qut::esqccreplaceintel-10.73.tar.gz::bucket::ALL_FILES	contextual	File artifact is supporting context.	contextual	Coarse file bucket provides behavior context only.
qut	esqccreplaceintel-10.73.tar.gz	artifacts/qut_all/esqccreplaceintel-10.73.tar.gz.graph.pt	filtering_rarity	Filtering + rarity	3	4.3900863	PROC|WRITE|FILE	PROC:qut::esqccreplaceintel-10.73.tar.gz::proc::install	FILE:qut::esqccreplaceintel-10.73.tar.gz::bucket::ETC_DIR	contextual	File artifact is supporting context.	contextual	Coarse file bucket provides behavior context only.
qut	esqccreplaceintel-10.73.tar.gz	artifacts/qut_all/esqccreplaceintel-10.73.tar.gz.graph.pt	filtering_rarity	Filtering + rarity	4	4.3900863	PROC|WRITE|FILE	PROC:qut::esqccreplaceintel-10.73.tar.gz::proc::install	FILE:qut::esqccreplaceintel-10.73.tar.gz::bucket::ROOT_DIR	contextual	File artifact is supporting context.	contextual	Coarse file bucket provides behavior context only.
qut	esqccreplaceintel-10.73.tar.gz	artifacts/qut_all/esqccreplaceintel-10.73.tar.gz.graph.pt	filtering_rarity	Filtering + rarity	5	4.3900863	PROC|WRITE|FILE	PROC:qut::esqccreplaceintel-10.73.tar.gz::proc::install	FILE:qut::esqccreplaceintel-10.73.tar.gz::bucket::TMP_DIR	contextual	File artifact is supporting context.	contextual	Coarse temp-directory bucket indicates file activity but lacks path detail.
qut	esqcraftvirtual-1.93.tar.gz	artifacts/qut_all/esqcraftvirtual-1.93.tar.gz.graph.pt	raw_explainer	Raw explainer	1	-3.9443491e-15	PROC|EXEC|CMD	PROC:qut::esqcraftvirtual-1.93.tar.gz::proc::install	CMD:pattern::10::close -> newfstatat -> newfstatat -> no-error -> no-fd	TTP	Command execution reflects attacker behavior.	TTP	Command execution is behaviorally actionable.
qut	esqcraftvirtual-1.93.tar.gz	artifacts/qut_all/esqcraftvirtual-1.93.tar.gz.graph.pt	raw_explainer	Raw explainer	2	-3.9443491e-15	PROC|EXEC|CMD	PROC:qut::esqcraftvirtual-1.93.tar.gz::proc::install	CMD:pattern::9::newfstatat -> openat -> fstat -> no-error -> no-fd	TTP	Command execution reflects attacker behavior.	TTP	Command execution is behaviorally actionable.
qut	esqcraftvirtual-1.93.tar.gz	artifacts/qut_all/esqcraftvirtual-1.93.tar.gz.graph.pt	raw_explainer	Raw explainer	3	-3.9443639e-15	PROC|EXEC|CMD	PROC:qut::esqcraftvirtual-1.93.tar.gz::proc::install	CMD:pattern::2::newfstatat -> newfstatat -> openat	TTP	Command execution reflects attacker behavior.	TTP	Command execution is behaviorally actionable.
qut	esqcraftvirtual-1.93.tar.gz	artifacts/qut_all/esqcraftvirtual-1.93.tar.gz.graph.pt	raw_explainer	Raw explainer	4	-3.9443639e-15	PROC|EXEC|CMD	PROC:qut::esqcraftvirtual-1.93.tar.gz::proc::install	CMD:pattern::8::read -> read -> read -> no-error -> no-fd	TTP	Command execution reflects attacker behavior.	TTP	Command execution is behaviorally actionable.
qut	esqcraftvirtual-1.93.tar.gz	artifacts/qut_all/esqcraftvirtual-1.93.tar.gz.graph.pt	raw_explainer	Raw explainer	5	-3.9443639e-15	PROC|EXEC|CMD	PROC:qut::esqcraftvirtual-1.93.tar.gz::proc::install	CMD:pattern::7::newfstatat -> newfstatat -> openat -> no-error -> no-fd	TTP	Command execution reflects attacker behavior.	TTP	Command execution is behaviorally actionable.
qut	esqcraftvirtual-1.93.tar.gz	artifacts/qut_all/esqcraftvirtual-1.93.tar.gz.graph.pt	filtering	Filtering	1	-3.9443491e-15	PROC|EXEC|CMD	PROC:qut::esqcraftvirtual-1.93.tar.gz::proc::install	CMD:pattern::10::close -> newfstatat -> newfstatat -> no-error -> no-fd	TTP	Command execution reflects attacker behavior.	TTP	Command execution is behaviorally actionable.
qut	esqcraftvirtual-1.93.tar.gz	artifacts/qut_all/esqcraftvirtual-1.93.tar.gz.graph.pt	filtering	Filtering	2	-3.9443491e-15	PROC|EXEC|CMD	PROC:qut::esqcraftvirtual-1.93.tar.gz::proc::install	CMD:pattern::9::newfstatat -> openat -> fstat -> no-error -> no-fd	TTP	Command execution reflects attacker behavior.	TTP	Command execution is behaviorally actionable.
qut	esqcraftvirtual-1.93.tar.gz	artifacts/qut_all/esqcraftvirtual-1.93.tar.gz.graph.pt	filtering	Filtering	3	-3.9443639e-15	PROC|EXEC|CMD	PROC:qut::esqcraftvirtual-1.93.tar.gz::proc::install	CMD:pattern::2::newfstatat -> newfstatat -> openat	TTP	Command execution reflects attacker behavior.	TTP	Command execution is behaviorally actionable.
qut	esqcraftvirtual-1.93.tar.gz	artifacts/qut_all/esqcraftvirtual-1.93.tar.gz.graph.pt	filtering	Filtering	4	-3.9443639e-15	PROC|EXEC|CMD	PROC:qut::esqcraftvirtual-1.93.tar.gz::proc::install	CMD:pattern::8::read -> read -> read -> no-error -> no-fd	TTP	Command execution reflects attacker behavior.	TTP	Command execution is behaviorally actionable.
